ID_NEWLAND,Area(ha),D_Co2_T/ha,O_SOC_Tm/h,O_Tre_Tm/h,O_Co2_Tot,B_Co2_%,O_PBF_Tm/h,O_Liv_Tm/h,O_NPP_TOT,D_PBF_Tm/h,D_Liv_Tm/h,D_NPP_TOT,B_NPP_%,x_coord,y_coord
"26007","1.5749761780","114.201","0.028617491722107","32.527","51.275","0.285077","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529764.2029","4751653.7590"
"26008","0.1474255440","114.201","0.028748103631342","21.435","3.164","0.187931","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529382.2027","4752260.2790"
"26010","0.3496839950","114.201","0.031485628853706","4.089","1.441","0.036085","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","516461.7109","4747938.4260"
"26011","0.1343784340","114.201","0.026235120427750","46.287","6.224","0.405578","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529097.3169","4748067.7330"
"26012","0.1686090200","114.201","0.026374155528997","38.313","6.464","0.335705","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529131.8473","4748374.5200"
"26014","1.9967385580","114.201","0.025185926437378","80.952","161.690","0.709073","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","522881.3831","4745574.2010"
"26015","1.4199757240","114.201","0.028370044708252","0.887","1.300","0.008017","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","518516.6791","4746155.2560"
"26016","0.3482265840","114.201","0.025903705204044","243.520","84.809","2.132594","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","520954.6806","4745859.5820"
"26017","1.7024323120","114.201","0.026932127078374","3.031","5.206","0.026777","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","519735.0258","4745548.5340"
"26018","0.3203745880","114.201","0.025707390132461","0.000","0.008","0.000219","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","521112.1437","4746218.2350"
"26023","3.8404762240","114.201","0.025239413636071","19.688","75.707","0.172616","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","527224.7807","4746942.3350"
"26024","0.2743510930","114.201","0.027811516336741","0.000","0.008","0.000255","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","519999.7841","4746667.2010"
"26025","0.8044780120","114.201","0.025210750102997","34.171","27.510","0.299438","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526212.8799","4746744.4060"
"26027","3.3869855890","114.201","0.026822774580547","29.472","99.911","0.258303","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","521380.7197","4748007.2560"
"26028","1.0312590180","114.201","0.025309649705887","22.894","23.636","0.200695","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","525670.3904","4746819.5160"
"26029","1.4351968300","114.201","0.025255193710327","2.125","3.086","0.018828","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524841.1226","4747011.0310"
"26030","3.3467957460","114.201","0.024995789711292","27.465","92.004","0.240718","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524030.7451","4746271.8430"
"26031","0.7108961340","114.201","0.025421677827835","0.000","0.018","0.000222","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","521705.8877","4746958.0010"
"26033","0.1860105020","114.201","0.032168969988874","310.896","57.836","2.722591","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531096.4907","4736819.8910"
"26035","0.3254824830","114.201","0.031200920885564","122.894","40.010","1.076406","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529727.2661","4737315.8480"
"26036","0.3917770180","114.201","0.030951132774353","74.405","29.162","0.651796","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529655.8856","4737539.3700"
"26038","0.2530256530","114.201","0.031531201601028","91.690","23.208","0.803156","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532442.6871","4737652.9440"
"26039","0.3622324050","114.201","0.031320223139037","92.013","33.341","0.805981","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529981.9376","4737587.5630"
"26042","0.4303273740","114.201","0.031396552162893","67.344","28.994","0.589980","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532326.8439","4737850.0600"
"26043","0.1074039730","114.201","0.029987397156716","44.598","4.793","0.390755","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529548.3886","4737950.6050"
"26045","0.6015767830","114.201","0.028711018562317","109.795","66.067","0.961660","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","523557.6341","4737783.0270"
"26046","1.1653835700","114.201","0.031346530914307","3.081","3.627","0.027253","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532383.5735","4737920.5210"
"26047","0.1376633430","114.201","0.032110375165939","0.000","0.004","0.000254","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","530954.9012","4738038.2990"
"26052","0.1467170840","114.201","0.027578010559082","8.383","1.234","0.073650","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","527208.8693","4738884.2210"
"26054","0.7420172410","114.201","0.028261020183563","87.855","65.211","0.769551","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","523298.7178","4738306.2140"
"26055","0.1836653760","114.201","0.031092940569405","172.488","31.686","1.510656","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532777.9917","4738203.3430"
"26057","0.1834932380","114.201","0.028258793464705","8.665","1.595","0.076115","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528425.3462","4738462.0550"
"26058","0.1006116680","114.201","0.028461395108566","526.082","52.933","4.606876","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524083.8235","4738490.8050"
"26061","0.3895950270","114.201","0.031728037840893","6.699","2.622","0.058932","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531954.4720","4738602.6480"
"26062","0.4796437700","114.201","0.030937943286106","0.000","0.015","0.000274","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532768.4184","4738629.7040"
"26066","0.2726116290","114.201","0.027968643671347","0.000","0.008","0.000257","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526704.9890","4738796.8090"
"26067","0.2592957280","114.201","0.031801280975342","17.200","4.468","0.150885","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532015.5065","4738883.8910"
"26069","0.2842077720","114.201","0.028564981619517","261.358","74.288","2.288813","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","523691.1803","4738053.0580"
"26070","0.3683295460","114.201","0.032157746486482","0.000","0.012","0.000285","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531043.4948","4738045.1510"
"26071","0.1805745450","114.201","0.031609694116891","0.000","0.006","0.000291","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532094.5185","4738066.6570"
"26073","0.1806294950","114.201","0.028855836391449","0.000","0.005","0.000242","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528493.6876","4738122.4220"
"26074","0.5634689020","114.201","0.028336104154587","5.945","3.366","0.052309","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","527874.9584","4738117.5310"
"26076","0.1311904950","114.201","0.032056202623449","0.000","0.004","0.000267","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","530940.4113","4738068.5880"
"26077","0.9043165540","114.201","0.028183369040489","0.000","0.026","0.000252","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","527836.1444","4738265.5660"
"26078","0.8344810050","114.201","0.031605962912242","0.000","0.026","0.000273","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532005.0354","4738221.1200"
"26079","0.1163860080","114.201","0.031319126620221","0.000","0.004","0.000301","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532378.9142","4738249.0840"
"26081","0.2948103240","114.201","0.029151506359737","22.048","6.509","0.193329","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529206.9605","4738454.2670"
"26082","0.4651454110","114.201","0.032065103054047","30.657","14.275","0.268731","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","530990.9921","4738406.9050"
"26085","0.8219399010","114.201","0.028962065505253","9.015","7.434","0.079198","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","534001.4577","4740223.5730"
"26086","0.1897080330","114.201","0.029281915021751","4.586","0.876","0.040434","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533386.0573","4740135.3790"
"26098","0.1504772900","114.201","0.026331889517399","0.000","0.004","0.000233","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528395.8026","4740196.3920"
"26102","0.2452314020","114.201","0.026963556319742","8.645","2.127","0.075948","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","522674.4435","4740106.5580"
"26107","0.1995380870","114.201","0.026925826028720","0.000","0.005","0.000219","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526039.1221","4740066.5270"
"26113","0.7636844260","114.201","0.026212244033813","1.205","0.940","0.010778","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528309.2160","4740208.7880"
"26116","0.1104558990","114.201","0.026256167848097","0.000","0.003","0.000238","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","518006.8185","4739256.0130"
"26120","0.1078973090","114.201","0.026366211419312","0.000","0.003","0.000243","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","518412.2980","4739198.8960"
"26122","0.1754067030","114.201","0.028341824987127","0.000","0.005","0.000250","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529232.3210","4739210.4570"
"26126","2.6246433880","114.201","0.031249317884445","37.982","99.772","0.332865","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532239.1372","4739103.9240"
"26135","0.2298273000","114.201","0.028154253959656","0.000","0.007","0.000267","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529256.0231","4739342.9070"
"26137","0.4223768990","114.201","0.027227505445480","2.699","1.152","0.023883","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529029.0125","4739452.4490"
"26140","0.8064435290","114.201","0.028224011659622","0.000","0.023","0.000250","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529148.6452","4738867.9560"
"26141","0.1202156040","114.201","0.027245324839121","0.000","0.003","0.000219","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528434.8180","4738979.3850"
"26142","1.6583842920","114.201","0.027906003793081","69.043","114.546","0.604819","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","523611.5212","4738761.7250"
"26143","0.3250853380","114.201","0.030994030983931","0.246","0.090","0.002424","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532629.9069","4739031.0160"
"26145","0.1340615670","114.201","0.027302132139445","0.000","0.004","0.000261","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","527457.6911","4738951.9960"
"26147","0.3962883560","114.201","0.028574708700180","1.716","0.691","0.015268","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529358.6931","4738988.8210"
"26149","3.5499890240","114.201","0.027512601693471","3.200","11.458","0.028263","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528287.7777","4738924.5790"
"26150","0.1973056680","114.201","0.026993341445923","0.000","0.005","0.000222","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","519976.8672","4739024.0320"
"26151","0.5325817330","114.201","0.028716490864754","4.037","2.165","0.035596","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529393.9689","4739011.8100"
"26156","0.1246586410","114.201","0.028716262578964","25.510","3.184","0.223658","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529329.5831","4739161.0350"
"26158","0.2105526380","114.201","0.026740640860841","0.000","0.006","0.000250","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","527049.5751","4739100.3000"
"26159","0.8822333340","114.201","0.026841847300529","3.151","2.804","0.027831","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526725.3058","4739141.2490"
"26163","0.3150982830","114.201","0.026858211755753","0.000","0.009","0.000250","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528579.1465","4739163.2670"
"26164","0.7535419100","114.201","0.027015000581741","14.346","10.830","0.125850","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","520323.6741","4739253.4460"
"26165","1.2413865510","114.201","0.031619274616241","3.383","4.239","0.029901","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531630.8724","4739296.3860"
"26166","0.9338143390","114.201","0.026450526714325","13.097","12.255","0.114916","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526372.8002","4739314.2310"
"26169","0.1940475350","114.201","0.031437241970571","0.000","0.006","0.000271","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531609.2298","4739523.3950"
"26171","0.1912319610","114.201","0.026877136419248","0.000","0.005","0.000229","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","519774.2384","4739414.5200"
"26172","0.1484340620","114.201","0.027694906200320","0.000","0.004","0.000236","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","523542.6407","4739416.4170"
"26174","0.2660338870","114.201","0.026340322704612","0.000","0.007","0.000230","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","518272.7796","4739465.1430"
"26185","0.4369549790","114.201","0.029769271121057","0.000","0.013","0.000261","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533384.2603","4739488.6860"
"26186","2.4731395780","114.201","0.027863584995270","6.546","16.259","0.057567","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","523828.7003","4739383.2110"
"26187","0.5913721190","114.201","0.027891808152199","25.246","14.947","0.221322","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524030.0835","4739477.9550"
"26189","0.1891038850","114.201","0.031227809751968","0.000","0.006","0.000278","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531842.7720","4739543.9160"
"26191","0.1729914920","114.201","0.026224219504177","0.000","0.005","0.000253","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","527564.2557","4739621.0920"
"26192","0.6331087270","114.201","0.026969142118743","1.485","0.957","0.013236","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","520102.4380","4739626.9190"
"26194","0.6372421910","114.201","0.026466383934021","4.488","2.877","0.039533","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","518534.1103","4739882.7840"
"26199","0.1004492550","114.201","0.026338785497846","0.000","0.003","0.000262","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","518217.7759","4739655.1460"
"26200","0.1259711780","114.201","0.027791693117666","118.519","14.934","1.038093","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524197.8570","4739654.8660"
"26201","0.1467243100","114.201","0.031406506302890","0.000","0.005","0.000298","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531386.3982","4739668.5260"
"26203","0.4368187940","114.201","0.027289564013481","0.000","0.012","0.000241","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528999.2420","4739871.4770"
"26205","0.1821025160","114.201","0.026554307179340","0.000","0.005","0.000240","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","518963.2436","4739709.7450"
"26209","0.1889845240","114.201","0.026867929697037","0.000","0.005","0.000232","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","520501.8048","4739787.6400"
"26214","0.2665499180","114.201","0.031243960857391","449.072","119.708","3.932589","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531674.9125","4739830.7590"
"26217","0.2729762720","114.201","0.027703299996472","0.000","0.008","0.000257","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","523800.7229","4739790.6220"
"26223","0.3482117710","114.201","0.031057287862239","16.886","5.891","0.148142","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531495.2281","4739953.0550"
"26225","2.3299332430","114.201","0.027143884499868","20.301","47.363","0.178002","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","522954.5860","4740213.3620"
"26226","0.1187576520","114.201","0.026258481508004","0.000","0.003","0.000221","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528038.2117","4739916.5270"
"26227","0.2020459900","114.201","0.027685733176456","0.000","0.006","0.000260","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524764.3558","4739889.8780"
"26232","0.7335039710","114.201","0.026877613862356","4.158","3.070","0.036649","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","520247.6629","4740010.6610"
"26234","0.5573366740","114.201","0.027501363158226","4.055","2.275","0.035743","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524064.2740","4740099.9340"
"26243","0.2595134950","114.201","0.026354789733887","6.820","1.777","0.059959","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","518089.0679","4740213.7560"
"26244","0.4848780650","114.201","0.026294487657605","5.507","2.683","0.048452","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","517754.0047","4740370.1300"
"26261","0.6305093150","114.201","0.026678574879964","0.000","0.017","0.000236","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","519440.2003","4741319.4340"
"26262","0.2970146810","114.201","0.026482094526291","0.000","0.008","0.000236","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","520332.0778","4741310.3980"
"26263","0.3287871870","114.201","0.028280755600355","0.000","0.009","0.000240","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533073.3937","4741004.1480"
"26264","0.3725237240","114.201","0.026610031127930","2.550","0.960","0.022565","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","525262.7210","4741012.0880"
"26267","0.2459094760","114.201","0.026127765276470","115.978","28.526","1.015775","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","522589.2539","4740989.7940"
"26271","0.8433639690","114.201","0.026490275859833","3.830","3.252","0.033765","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","525604.9105","4741187.7830"
"26273","0.8272623100","114.201","0.026193950765229","1.789","1.502","0.015899","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526045.1995","4741110.0120"
"26276","0.1729433540","114.201","0.025604028489119","140.740","24.344","1.232608","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","522632.9826","4741249.0790"
"26278","0.1444533530","114.201","0.028211818255268","60.642","8.764","0.531248","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532057.9014","4741177.2640"
"26279","0.1263529860","114.201","0.025761535088857","0.000","0.003","0.000208","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526870.1591","4741250.5120"
"26287","0.1672525080","114.201","0.026547058801380","0.000","0.004","0.000209","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","519998.6458","4741416.2420"
"26288","0.2687933900","114.201","0.027926385019669","0.000","0.008","0.000261","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533265.2383","4741360.4500"
"26293","0.2050210000","114.201","0.028015829324722","1.902","0.396","0.016913","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533354.4408","4741483.3850"
"26294","0.1230012220","114.201","0.025229728848908","43.496","5.353","0.381078","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","521874.2754","4741441.0070"
"26298","0.2157490090","114.201","0.027947049140930","0.000","0.006","0.000244","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532062.5641","4741425.2720"
"26300","0.5722264300","114.201","0.025645920038223","0.000","0.015","0.000230","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","527009.3021","4741418.5790"
"26301","0.1979837240","114.201","0.025995723276410","0.000","0.005","0.000221","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526339.7296","4741525.2480"
"26302","0.2169532270","114.201","0.025350372791290","0.000","0.006","0.000242","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","521707.3692","4741509.9140"
"26303","0.1660611040","114.201","0.026633971160924","0.000","0.004","0.000211","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528686.8543","4740339.2990"
"26306","0.4582081670","114.201","0.026801366237853","0.000","0.012","0.000229","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529053.4564","4740391.5450"
"26310","0.2433943100","114.201","0.027452323436737","0.000","0.007","0.000252","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524995.9958","4740406.2590"
"26318","0.2900497200","114.201","0.027336318492889","20.514","5.958","0.179870","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529668.5693","4740507.8690"
"26327","0.1515939480","114.201","0.026624825650021","0.000","0.004","0.000231","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526060.3435","4740463.6630"
"26330","0.3976057090","114.201","0.027162020206451","0.000","0.011","0.000242","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","525428.1540","4740490.8740"
"26335","0.9724404970","114.201","0.030167249838511","8.463","8.259","0.074369","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531266.0660","4740390.5900"
"26336","0.2904032000","114.201","0.030323511759440","0.000","0.009","0.000271","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531013.7145","4740254.9360"
"26337","0.8254616560","114.201","0.026790776252747","5.645","4.682","0.049666","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528866.0936","4740286.4970"
"26340","0.1486363780","114.201","0.027276792458563","0.000","0.004","0.000236","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529525.5484","4740266.9740"
"26341","0.3122673110","114.201","0.026709027290344","4.355","1.368","0.038361","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","520110.9653","4740325.4800"
"26342","0.2582811850","114.201","0.026235258711554","0.000","0.007","0.000237","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528504.9540","4740302.3200"
"26343","0.1369621310","114.201","0.027159977233751","0.000","0.004","0.000256","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","525338.6547","4740291.3750"
"26346","0.1516414700","114.201","0.027543318645728","14.046","2.134","0.123224","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","525031.2211","4740356.0310"
"26347","0.4097225170","114.201","0.027211465835571","0.000","0.011","0.000235","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","523652.6182","4740362.2410"
"26348","1.3013035940","114.201","0.026882899999619","1.668","2.205","0.014837","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","525965.4688","4740423.6410"
"26353","0.1041063030","114.201","0.026354799756685","0.000","0.003","0.000252","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526427.1912","4740620.5770"
"26355","0.1395810960","114.201","0.026465841210735","0.000","0.004","0.000251","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","520681.6381","4740702.2820"
"26356","1.7657943060","114.201","0.028414199352264","1.620","2.910","0.014431","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533885.2769","4740864.6460"
"26357","0.5468245740","114.201","0.026859978104886","1.536","0.855","0.013691","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","525615.3435","4740734.2370"
"26358","0.1902086840","114.201","0.026037997477537","0.000","0.005","0.000230","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528493.3690","4740729.9330"
"26359","0.6076187260","114.201","0.028497858047485","0.000","0.017","0.000245","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533091.0582","4740794.8010"
"26361","0.1274433090","114.201","0.025972782387215","0.000","0.003","0.000206","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526801.5830","4740827.1120"
"26363","0.4100663860","114.201","0.029180697202683","0.000","0.012","0.000256","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533361.0706","4740759.5380"
"26364","0.9544183810","114.201","0.026349482536316","4.883","4.685","0.042983","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528743.8667","4740750.5380"
"26365","0.5978710560","114.201","0.026063083807627","0.000","0.016","0.000234","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","527363.5768","4740453.1400"
"26366","2.7629259470","114.201","0.027186138263116","2.331","6.515","0.020648","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524549.2664","4740829.8180"
"26367","0.4824630360","114.201","0.026703688029397","0.000","0.013","0.000236","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","519792.7377","4740733.5820"
"26368","0.3593840850","114.201","0.026015648841858","0.000","0.009","0.000219","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","521454.4319","4740884.1310"
"26369","0.3204857100","114.201","0.026713682810465","0.000","0.009","0.000246","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529645.1748","4740966.0980"
"26370","0.4172296920","114.201","0.026486316919327","0.000","0.011","0.000231","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","520496.8779","4741081.1080"
"26371","0.2676786210","114.201","0.028652513821920","0.000","0.008","0.000262","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532459.9806","4740995.9480"
"26372","0.8592907980","114.201","0.028270045518875","0.000","0.024","0.000245","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531201.1176","4741093.6000"
"26373","0.1088124480","114.201","0.027188289946021","0.000","0.003","0.000241","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","535060.3021","4743745.0580"
"26376","0.1409210030","114.201","0.027516008600089","4.045","0.574","0.035668","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","535154.0559","4742180.0290"
"26384","0.7975883760","114.201","0.027433710495631","0.000","0.022","0.000242","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","535591.2515","4742010.1080"
"26388","0.1023953390","114.201","0.024537546417453","0.000","0.003","0.000257","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528675.2689","4742039.5200"
"26389","0.1309726080","114.201","0.025748601676519","0.000","0.003","0.000201","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526576.8162","4742045.0460"
"26391","0.1230065790","114.201","0.027427654606873","0.000","0.003","0.000214","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","535546.1191","4742089.5050"
"26393","0.2583138750","114.201","0.027468200221272","0.000","0.007","0.000237","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","535351.2810","4742095.7760"
"26394","0.3805709930","114.201","0.024544875621796","0.000","0.009","0.000207","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","522540.4870","4742135.6130"
"26395","0.2012773590","114.201","0.024557862713424","0.000","0.005","0.000218","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","522646.7011","4742103.3800"
"26396","0.1241530690","114.201","0.027591063254178","0.000","0.003","0.000212","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533969.4843","4742133.0520"
